order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
753aaaa715f963740a358c291bc79727,92afe47b8038840f6761684db0da3e40,delivered,2017-01-11 23:32:55,2017-01-11 23:45:19,2017-01-12 14:21:04,2017-01-17 10:28:00,2017-02-09 00:00:00
108f58a6439933a88e7950ee7b46ec11,13bbb5ef6f8db9469c6bbc69d9542872,delivered,2018-05-10 09:39:51,2018-05-10 09:52:11,2018-05-10 15:13:00,2018-05-16 20:27:02,2018-06-04 00:00:00
3840fe9112c9177e852ff72b8c6af01e,5aacad69b368af9f80b1dca61b0f0420,delivered,2017-12-14 21:29:26,2017-12-14 21:50:23,2017-12-15 20:13:26,2018-01-03 20:22:00,2018-01-15 00:00:00
b4b82a96ad1cd1dd5071980861bb2575,95e503072b755cc678800adf674febb4,delivered,2017-07-28 13:55:46,2017-07-28 14:05:24,2017-07-31 19:47:00,2017-08-03 17:52:46,2017-08-18 00:00:00
de3353dc4eb5012999074ce70b124fee,9615c624ecd7387b5ab8d1b86b918056,delivered,2017-10-10 20:04:58,2017-10-10 20:14:28,2017-10-11 16:51:46,2017-10-26 00:07:40,2017-11-08 00:00:00
78e71adaa2a4cd500b0c3421c6c588b8,d256c1df237b8ea64ecd66b77cf142df,delivered,2018-01-14 12:36:11,2018-01-14 12:48:28,2018-01-15 18:48:44,2018-01-25 22:54:56,2018-02-07 00:00:00
a6e307f50d1a494a1ad373af7a748e1d,9834899aa900947d8832062231831871,delivered,2017-01-25 09:42:36,2017-01-26 02:10:20,2017-01-26 10:37:16,2017-02-02 16:35:31,2017-03-10 00:00:00
9c9ad157b30e942c4359772b6d446e52,9206446f02c90ae87b437e8273e6acb1,delivered,2018-03-15 19:27:48,2018-03-15 19:48:32,2018-03-16 22:21:50,2018-03-20 21:41:48,2018-03-27 00:00:00
680e610535fa4d02ce2d6a820946afb8,e895647c3d61dae1606151534adb3acc,delivered,2017-06-19 21:46:43,2017-06-20 21:43:59,2017-06-21 11:26:18,2017-06-28 14:57:15,2017-07-21 00:00:00
972744bcdd80014057492bbab6b4e06f,acb64e2599b38fcae12dbfd6bc07859b,delivered,2018-01-03 09:40:47,2018-01-03 09:48:28,2018-01-03 17:02:58,2018-01-04 17:55:08,2018-01-22 00:00:00
fdfce023fb0abea352d3231865c62fde,46ab44938c2037edde737e7c0a90818a,delivered,2018-08-11 22:28:50,2018-08-14 04:05:17,2018-08-14 15:08:00,2018-08-17 20:22:31,2018-08-27 00:00:00
67ff89e045f61cd73790e9866d3dc6ea,68747ad98d585dd1ae34309d02338c2d,delivered,2018-04-26 13:51:23,2018-04-26 14:11:59,2018-04-27 11:19:00,2018-04-30 16:12:47,2018-05-11 00:00:00
29f5eee55471690bb64be28bdbb7f11e,a1dacdcfc9e9d6a31ee895c15c96cdd3,delivered,2018-01-17 16:29:52,2018-01-17 16:49:48,2018-01-23 23:22:35,2018-01-30 19:11:53,2018-02-19 00:00:00
3786374eb6f56d00e96bf7511002cd00,636fa509660dfc8277a18ef0e7c4a68a,delivered,2018-03-13 23:17:04,2018-03-13 23:30:26,2018-03-14 18:06:41,2018-05-17 18:21:50,2018-04-13 00:00:00
df91fb38017b42722551a94382cb829a,79a569c7d0617c27504aee953f5ea4ca,delivered,2018-04-25 16:04:20,2018-04-25 16:53:36,2018-04-27 15:03:00,2018-05-03 18:31:19,2018-05-18 00:00:00
4b26fbc3d9dab4bb7bed35fbe2746f26,7017fa825bd6001972c6e406b05e6cb6,delivered,2018-04-25 10:25:41,2018-04-25 10:35:24,2018-04-30 16:40:00,2018-05-04 17:37:53,2018-05-17 00:00:00
d5e518a80ee8f7f4805db87cc532af02,9d79324671ea20f5452fd06368100c5e,delivered,2017-06-19 10:56:12,2017-06-20 11:15:18,2017-06-20 16:09:25,2017-06-26 15:39:42,2017-07-07 00:00:00
4b7c1bc59d4ec725d8530c19ec09b06f,7a3638e2731f92703d9cfc5ef2c220d5,delivered,2017-01-26 10:21:45,2017-01-27 11:55:43,2017-01-27 15:49:27,2017-02-07 10:30:34,2017-03-06 00:00:00
3aaa9a0f68e9743aef38c75a7cb6d998,1150ff8f8df8c315396b11358d33666f,delivered,2018-02-24 18:43:43,2018-02-27 04:31:17,2018-03-02 03:09:26,2018-03-23 21:28:31,2018-03-22 00:00:00
64212621110bae7f5310d5737a9c8e53,9f65a1d51f5341781029bdb70e6724fb,delivered,2017-12-11 16:37:18,2017-12-12 03:58:24,2017-12-14 21:57:36,2017-12-20 20:52:34,2018-01-09 00:00:00
fdcd1438710f47b926796d3778452212,f7a9176c3749939280666964b4df0e35,delivered,2018-02-23 15:19:03,2018-02-23 15:35:25,2018-02-26 22:25:02,2018-03-22 22:18:37,2018-03-23 00:00:00
fd4ebf52ca607b4487b38826f0c78adf,bb2ca86d2b1f22b960feacd1b1de87f8,delivered,2017-10-16 12:21:07,2017-10-18 02:56:53,2017-10-23 18:57:10,2017-10-27 20:25:54,2017-11-16 00:00:00
771b1c1071afb60efdf55afffd0ad25b,b294b26e9808dad6725676239e3898e0,delivered,2017-11-27 12:49:50,2017-11-27 12:57:55,2017-11-29 18:13:24,2017-12-14 01:25:03,2017-12-27 00:00:00
24040b0114230e6113ea96d0161ff4a9,3a560621e7e9947e505bc42ad8321241,delivered,2018-05-22 08:33:11,2018-05-22 19:17:26,2018-05-23 12:14:00,2018-05-24 12:41:41,2018-05-30 00:00:00
1f59870d6111d909e3c3f511d4d6dfe2,de0fe2d8e55644484ecf77b35622bf8b,delivered,2018-08-19 06:05:56,2018-08-20 11:09:54,2018-08-21 11:38:00,2018-08-22 17:18:46,2018-08-31 00:00:00
4b936f52e9d0886cbe8ab2c15fa0a71f,ab8c266dae1e5c8476510ef4dbe61890,delivered,2017-09-24 10:58:33,2017-09-24 11:10:12,2017-09-26 12:23:08,2017-10-03 11:28:58,2017-10-19 00:00:00
e007ef2d77cc1e7082050959c1cdce54,8b47e5ba29a9cd9947ee6be2f025ed66,delivered,2018-02-08 22:33:03,2018-02-09 22:08:28,2018-02-15 02:12:53,2018-02-28 00:18:06,2018-03-08 00:00:00
f61d0a25c102875f482d4ead106e18b1,56cabab28ceaf3ebe6980ce08fe843ba,delivered,2018-04-29 22:23:32,2018-04-29 22:35:10,2018-04-30 16:00:00,2018-05-07 19:35:42,2018-05-17 00:00:00
c8f14c24a3948d96d4022f50b14a0034,f449680b54a3012d3a608866fcab9fc4,delivered,2018-04-06 11:47:35,2018-04-06 12:08:59,2018-04-07 17:03:22,2018-04-19 17:03:57,2018-05-08 00:00:00
49bcc1ace70cb046d87e21636d05f090,6c2c33cdb59d110257017b087f67a883,delivered,2017-11-17 10:21:48,2017-11-18 10:27:25,2017-11-21 20:05:14,2017-11-28 00:12:52,2017-12-07 00:00:00
3d44f7b0d44056fcb488f7d2fd22e820,9d46b89032f34a48706407829dbb55b5,delivered,2018-01-06 10:44:19,2018-01-06 10:57:22,2018-01-08 16:08:23,2018-01-19 22:23:08,2018-02-07 00:00:00
b9b51e569a2e79970555eb81107eb369,00f3b3a7cd0b6566435090c7fbda03a2,delivered,2017-01-22 17:27:57,2017-01-22 18:31:03,2017-01-23 11:57:55,2017-01-30 13:24:40,2017-03-02 00:00:00
54e52b3d64eaadee5422554c2f2a7056,faff7a9ebd3cf671ce836dc47a1daec2,delivered,2017-07-06 14:05:13,2017-07-06 14:23:40,2017-07-13 20:52:10,2017-07-20 17:33:07,2017-08-01 00:00:00
e93910bafae4cbaa0f18ae0d66959cc5,01678728396c1d107b1da8e70cd63423,delivered,2018-04-18 22:51:06,2018-04-20 07:15:15,2018-04-20 22:18:27,2018-05-04 20:58:45,2018-05-15 00:00:00
cef4e03348c70c1c8eee3647083675ab,8ff313e25b25345f237b434e0e497869,delivered,2018-04-23 09:14:33,2018-04-24 17:22:49,2018-04-24 22:12:00,2018-04-25 13:51:40,2018-05-10 00:00:00
a76390702d2f24f9e0d5ad3c5e9ec562,207735d42a0b6ca67f5049af8c1640cd,delivered,2017-08-10 22:09:50,2017-08-10 22:25:18,2017-08-22 20:30:06,2017-08-24 13:57:31,2017-08-23 00:00:00
64bea65441db4c3e2817c4986436a56e,8e1dcb9fdd757d18e53f82a75249abea,delivered,2017-08-24 11:19:53,2017-08-24 11:30:11,2017-08-25 14:15:01,2017-08-28 20:20:07,2017-09-11 00:00:00
733e030acd7fb0584a2e64f9a981e9fc,c07f2bf6906f534e25308dd71d4bb97c,delivered,2018-08-12 11:55:11,2018-08-12 12:05:12,2018-08-13 15:42:00,2018-08-18 12:32:45,2018-08-31 00:00:00
47f6f4fe0e134442ba777c87169469c3,9d69b5197e3e9f67c753cb6389f1c3c8,delivered,2018-05-18 00:34:54,2018-05-18 04:14:33,2018-05-21 13:59:00,2018-05-22 16:28:50,2018-05-28 00:00:00
c65c62970b6f828387d4db9a25361d96,a515248d7329f35b368348d0068033d6,delivered,2018-07-13 18:38:56,2018-07-13 19:03:58,2018-07-17 14:00:00,2018-07-25 13:31:44,2018-08-07 00:00:00
6011382a54da3024a3e9650faa1b5e2a,8ca0f6c99642f9b515617efe336fc33d,delivered,2018-03-31 18:47:58,2018-03-31 18:55:18,2018-04-03 18:57:36,2018-04-09 18:51:03,2018-04-23 00:00:00
bed92d04d48ce1e3411d7db5c984d57f,db4f1408d600f8309bcc822caefba43e,delivered,2018-08-16 15:46:26,2018-08-16 15:55:23,2018-08-17 12:05:00,2018-08-28 10:48:24,2018-09-17 00:00:00
e8ff06be457c1e3e69a8cb51ef9e2806,e01e54289a0e7f4106b62a90860f4487,delivered,2018-04-12 10:57:34,2018-04-12 11:11:34,2018-04-13 18:12:16,2018-04-24 22:16:35,2018-05-07 00:00:00
668bd37bba51d3c2a919f037ce6194f1,2c2bcf944b97315ce5d725bab871fbf1,delivered,2018-02-05 11:43:32,2018-02-06 03:48:32,2018-02-08 12:56:05,2018-02-20 21:49:05,2018-03-02 00:00:00
a3be6697885b394b9fa9a177c3f46239,af17b6675899e3cbae027434a80dd3a0,delivered,2017-10-30 12:59:35,2017-10-30 13:11:08,2017-10-31 18:48:49,2017-11-08 23:33:30,2017-11-24 00:00:00
1475652ad485c6469bd02393c70fdaa9,204d0477c079846f2a02ee4d0b15e267,delivered,2018-01-14 22:38:15,2018-01-14 22:49:38,2018-01-17 18:53:13,2018-01-18 23:07:12,2018-01-30 00:00:00
76de219e02a69e67c85ab229f27eee44,39a5f9a6741051a2b753e8e279ad0bae,delivered,2018-04-12 14:18:45,2018-04-12 14:33:09,2018-04-13 20:18:32,2018-05-17 17:32:43,2018-04-30 00:00:00
6e273ddda8f080e930bfd87f011395c7,c45211185ff26d002509859f90460211,delivered,2018-04-12 23:40:00,2018-04-13 13:14:28,2018-04-17 22:18:30,2018-05-12 00:22:37,2018-05-16 00:00:00
57a959471d822333138826c2694ea6b6,771e9ae78c4416f6de0bf7821e34140e,delivered,2017-03-07 19:04:12,2017-03-07 19:15:17,2017-03-08 09:43:43,2017-03-14 17:23:41,2017-03-28 00:00:00
f247c7a7f6677c91066b72c033b635f3,b68de45d3c5eb1900313fc2a39259cbf,delivered,2018-06-19 03:01:18,2018-06-19 03:17:14,2018-06-19 14:55:00,2018-06-26 21:48:35,2018-07-11 00:00:00
c1b370b659841b645967ebbac6a5adae,cca3a432a978d0171edb9e9ccf167bc2,delivered,2018-04-25 23:37:39,2018-04-26 23:31:48,2018-04-27 08:29:00,2018-05-15 19:06:52,2018-05-23 00:00:00
c9677a4babf96837ee697317b7963a92,eb4322f80db384bab3386bbcb619ecc1,delivered,2017-02-06 08:13:13,2017-02-08 03:05:21,2017-02-08 13:49:31,2017-02-14 13:27:33,2017-03-21 00:00:00
deff260a5916c04657b930c37209499d,8ad7eb18994a144bdc93494bf6bcbe36,delivered,2018-01-23 19:36:21,2018-01-23 20:04:04,2018-01-27 19:32:17,2018-02-15 16:45:30,2018-02-22 00:00:00
38fc09accaec15642b3f2ce5fc46ebb0,6c990de7a53efea103cdc236119b5c1d,delivered,2018-08-19 18:21:23,2018-08-21 04:50:32,2018-08-22 10:55:00,2018-08-30 03:24:29,2018-09-04 00:00:00
bab0a62e41a5f0abc7f04989cdd7a6fd,91fd5aa21b364a805141f532a7bfab2d,delivered,2017-01-20 20:33:49,2017-01-20 21:02:21,2017-01-26 10:32:23,2017-02-07 16:31:32,2017-03-14 00:00:00
b95df3cef5297e79ef709ba256518f6f,297dcf281305aabfee256d313076af2b,delivered,2017-01-31 17:19:01,2017-02-01 02:41:21,2017-02-01 14:38:01,2017-02-06 11:04:24,2017-03-15 00:00:00
8307cd7e144f9c61c639d115ee673bd3,63cdc93dd1c4ddb74a4e99978bb65488,delivered,2017-05-24 16:10:03,2017-05-24 16:22:44,2017-05-29 10:33:03,2017-06-05 13:49:59,2017-06-16 00:00:00
97df4160390cf20ee63b032b5a93d0e2,8a67f4176555ddc74a6e897968988a74,delivered,2017-01-26 14:12:54,2017-01-26 14:25:19,2017-01-26 14:44:01,2017-02-01 15:26:04,2017-02-24 00:00:00
e8745aa1fc53254235ceef55710dc6ab,2d15970d1c1a3b3671a4ad1718bc8c73,delivered,2018-08-01 11:54:32,2018-08-02 05:30:46,2018-08-03 15:26:00,2018-08-08 19:21:28,2018-08-23 00:00:00
32ee8636a1273b8d63c0bcedaba76ff0,83630d4bc2cf2f95fc1e41b054deb8ec,delivered,2017-12-19 23:35:40,2017-12-21 02:12:40,2017-12-23 00:54:55,2018-01-02 16:47:08,2018-01-24 00:00:00
6369478ccc25c089500c88305545244b,eb4201ee621ab44ff61deab8ce0e2ee9,delivered,2018-04-18 20:58:55,2018-04-19 02:51:26,2018-04-20 20:32:01,2018-04-27 19:54:33,2018-05-14 00:00:00
124989cec6f415c879769c699f3134e2,1298b31750ae11bc372f731e76d3a6f0,delivered,2018-02-09 21:38:59,2018-02-09 21:50:26,2018-02-15 15:14:23,2018-02-20 00:41:53,2018-02-23 00:00:00
cb6e8d89049744886ad04520d5e0b2f6,62a2c35611e8757e40fbbcecb3c9b2bd,delivered,2017-05-24 16:09:14,2017-05-24 16:22:42,2017-05-25 13:15:25,2017-06-09 04:55:26,2017-06-26 00:00:00
2f7b0d36ffcaf0277583329ded34c97d,891c884c518780ccdbf2d18cb8adb362,delivered,2017-03-09 11:44:39,2017-03-09 11:44:39,2017-03-10 10:05:56,2017-03-13 08:43:40,2017-04-27 00:00:00
18709eaac22345a27e1027cd4900b554,50b34e62e29fac12bf47dda803eb8f31,delivered,2018-08-09 16:49:26,2018-08-10 07:25:11,2018-08-20 12:28:00,2018-08-29 21:25:24,2018-08-20 00:00:00
691123bd7667e28df807da5274073e1f,a02c2320d8817ed7627ed4135a5cb33c,delivered,2017-12-15 13:55:36,2017-12-19 09:50:57,2017-12-20 21:57:08,2018-01-10 21:08:53,2018-01-22 00:00:00
8092da256aefda13b330290d2ca86521,090c54303fddc5393a9386f0ce454d62,delivered,2018-08-26 17:23:02,2018-08-26 17:35:12,2018-08-27 14:19:00,2018-08-29 13:22:51,2018-09-05 00:00:00
f2c78ae8a51c7fdd3c3f786f6dc49a6c,1fc9900fcdc29bc77cbb2125c60e2209,delivered,2018-04-12 15:14:06,2018-04-13 02:11:08,2018-04-13 19:22:50,2018-04-19 16:52:54,2018-05-14 00:00:00
afe00f151e2a9c5924b2edb95736c11c,0d554604c3b40dee69eca5c62176f905,delivered,2018-05-09 20:49:26,2018-05-10 03:49:47,2018-05-14 06:35:00,2018-05-18 20:32:32,2018-06-07 00:00:00
7e81c4cc31fd46f225b4441e179f78a1,0165da25e09d5c73a6d3ba6443d202f3,delivered,2018-01-22 18:33:35,2018-01-22 18:57:13,2018-01-23 16:24:54,2018-01-31 15:46:40,2018-02-16 00:00:00
134141b15902a79a3932a6f486de499a,2a417f0f0717eecc940b00012978be4e,delivered,2018-06-26 14:37:07,2018-06-28 02:15:52,2018-06-28 14:25:00,2018-06-29 20:32:12,2018-07-18 00:00:00
c85f30d2bcd5e2a640f2c99024171998,ae084cb1e2a35830d07bbeb2abc2210c,delivered,2018-01-30 12:00:43,2018-01-30 12:15:58,2018-01-31 19:05:43,2018-02-25 14:37:49,2018-02-22 00:00:00
8d9a9808c4a5546adb15d524d6ab2e91,3bb0f1d5881cfaf2de8eacdbe88b2d58,delivered,2017-01-26 16:44:35,2017-01-26 17:02:23,2017-02-20 13:52:07,2017-02-21 10:48:42,2017-02-24 00:00:00
90a35d6c7ac144ef7398458a2beb3963,88322ac54c0a72042d0dac336eea9fbf,delivered,2018-08-02 14:37:51,2018-08-02 14:50:20,2018-08-03 09:01:00,2018-08-09 22:12:31,2018-08-13 00:00:00
34fa619907e44766d5119a7ac48c56de,f851a04dcd8b9fde66d04b3aa11adbf5,delivered,2017-05-11 13:02:04,2017-05-11 13:15:14,2017-05-12 09:58:01,2017-05-23 11:46:25,2017-06-08 00:00:00
0dca3fc331e8c1be1dd82ecb2689f3af,c6ad98f73419be6655a1f88f97e8c5d2,delivered,2018-03-13 17:09:32,2018-03-15 03:31:35,2018-03-19 17:22:37,2018-03-28 20:22:49,2018-04-03 00:00:00
bbe9cd550cedc72e9c9ea15fe13bb91b,0f3e1ba8c59cc73f5957cc74d9e25698,delivered,2018-03-19 17:53:52,2018-03-19 18:15:48,2018-03-21 12:42:04,2018-03-22 23:55:47,2018-03-29 00:00:00
a305557a41b3c1889b8e0d9255f9ef1a,d84a9738d613b69719f0bac7a49a7b65,delivered,2018-08-28 12:38:17,2018-08-28 12:50:22,2018-08-28 15:16:00,2018-08-31 01:32:26,2018-09-05 00:00:00
69f5eed47613a9d3cd0ae94d398cdd4e,af65b5fb2830e00789e56d7b30e86b63,delivered,2017-07-14 10:40:15,2017-07-14 10:50:22,2017-07-17 17:38:11,2017-07-24 19:51:23,2017-08-07 00:00:00
9448533671e2c8e65a1bdedf43c778f4,eb443c6dafefb22480d9724b348ea97a,delivered,2018-03-23 15:30:07,2018-03-24 02:07:58,2018-03-29 22:18:46,2018-04-11 16:33:01,2018-04-20 00:00:00
6c3ebcad285020fe222c1bff5a23b15c,cd483fb7ce181dd4fc4c8c77d676536e,delivered,2018-04-25 11:11:13,2018-04-25 11:31:32,2018-05-02 11:28:00,2018-05-08 20:32:16,2018-05-18 00:00:00
dfd954e67c5eeaa6432cdc40a6b66d73,c6e5dc26706e556b6e6cbe4321670954,delivered,2017-01-23 19:32:38,2017-01-23 19:45:09,2017-01-27 11:47:32,2017-01-30 12:44:19,2017-03-02 00:00:00
d7a903a05d84644e6e872b9c626d7fc6,0bfea02831694ac939ae7d1ad14287b6,delivered,2017-08-02 13:12:25,2017-08-02 13:25:21,2017-08-03 18:55:56,2017-08-04 21:03:24,2017-08-15 00:00:00
cc8978e74f4d8907fbad695ee3f7f933,fd92bf50851f9d351ff9f16d79a31971,delivered,2018-06-04 09:53:26,2018-06-04 10:50:50,2018-06-04 12:10:00,2018-06-09 02:03:50,2018-08-02 00:00:00
88503051b9833f27c9492939bcfe2a6a,252958ad9cd878e5fd02fdbae229fcf4,delivered,2018-07-16 16:25:10,2018-07-16 16:40:23,2018-07-18 12:31:00,2018-07-23 20:16:54,2018-08-16 00:00:00
ea6ce509b0aa60471f0b6c0029797d6c,e9042972821553d66af10bb64fffd0fe,delivered,2018-08-12 17:52:19,2018-08-12 18:05:18,2018-08-14 13:52:00,2018-08-28 04:26:34,2018-09-10 00:00:00
9ad89864a2f76f00c0d73d78e7a6aa1e,39e52e1fc6a7010d5955e2ad06340510,delivered,2017-07-15 19:02:17,2017-07-15 19:10:20,2017-07-18 17:47:48,2017-07-26 18:33:05,2017-08-15 00:00:00
64d493ad39cf733d3cc70821e69208a2,6661e2a6cecf3a60ff9b6e614ebf9926,delivered,2017-03-02 10:32:50,2017-03-02 10:45:09,2017-03-03 09:32:35,2017-03-17 15:38:29,2017-04-04 00:00:00
c5bdd8ef3c0ec420232e668302179113,5af78bf1a82a2660d1e3fd78c645f58f,delivered,2018-04-27 12:37:10,2018-04-28 02:55:22,2018-04-30 15:38:00,2018-05-05 16:22:05,2018-05-23 00:00:00
395630df55589c28c5dbf91e72f7ca90,208096b174831ee39a5aa435673d1be8,delivered,2017-02-03 16:13:58,2017-02-04 02:22:11,2017-02-06 10:47:24,2017-02-08 18:48:25,2017-03-10 00:00:00
be13c8dcfef55266122ed7d751f92ce3,92dc1467d2ba256b84a991c5a3218221,delivered,2018-04-20 10:21:38,2018-04-25 04:11:22,2018-04-25 13:38:00,2018-04-30 19:24:42,2018-05-15 00:00:00
964d7960d6a2fad0dbe19f9365bfac2d,bcedc39b5161851e34292ddb63cee414,delivered,2018-07-24 09:46:25,2018-07-24 11:24:22,2018-07-24 14:55:00,2018-07-27 18:36:39,2018-08-07 00:00:00
e48949fd6c2be8f0fa6dd91af8f0f50e,94ffefe39393f5189eb81b8a023fdb3d,delivered,2018-07-19 19:59:06,2018-07-19 20:10:19,2018-07-20 12:31:00,2018-07-27 20:57:28,2018-08-17 00:00:00
efc734aa0895a5973f3e783a742f1119,9e7ba5e8f54ad8293a1da0e2e458b4b4,delivered,2017-01-26 12:45:40,2017-01-26 12:55:25,2017-01-27 11:47:54,2017-02-13 08:25:02,2017-03-08 00:00:00
beeff7037aa708c19973290382629a4c,ae110dc6d8fbfd770a279c10fdb11356,delivered,2017-01-26 18:54:48,2017-01-26 19:05:17,2017-01-27 08:03:19,2017-03-11 08:57:39,2017-02-20 00:00:00
06f5f6139b33f53defc64643f1252d53,cbdced3b7732432c679e661c4bcb77e4,delivered,2017-01-17 14:50:19,2017-01-17 15:02:24,2017-01-20 14:14:14,2017-01-30 14:36:28,2017-02-27 00:00:00
5d36e8ca3ccd1262b7641467fdba0b8e,3b2b96751131c948164edc5d21d27abb,delivered,2017-01-27 12:10:46,2017-01-27 12:31:29,2017-01-30 10:26:15,2017-02-08 18:42:20,2017-03-20 00:00:00
db0b12b763f716df3f27218724161479,84670f973f394ff5609861af7d0157ae,delivered,2017-01-20 19:22:40,2017-01-20 19:31:22,2017-01-23 11:29:09,2017-01-25 17:17:57,2017-02-28 00:00:00
9aa3595de5e0569f4e0762bf2d005d19,90f093b16c1977166c8e28f32e871c9b,delivered,2018-08-19 11:38:38,2018-08-20 11:30:17,2018-08-21 12:01:00,2018-08-27 16:26:43,2018-09-19 00:00:00
523a8bb981fdb61599630fe01b89f642,a4788192f4152e96cc73fcc1df791f21,delivered,2017-11-29 15:20:12,2017-11-29 15:42:52,2017-11-30 15:02:44,2017-12-14 21:33:40,2017-12-22 00:00:00
c26f6a2ea3a573319aa40ffebdc1a43a,e6d36fc2a64c3a513e9c571b664bbb8d,delivered,2017-10-14 17:22:59,2017-10-14 17:35:18,2017-10-16 16:13:26,2017-10-23 19:17:56,2017-11-06 00:00:00
162b56a349cbc23e6ff66357119607d1,f24cfdb0cd7dad2f826e856d9c64751c,delivered,2017-06-26 12:40:35,2017-06-27 04:15:13,2017-06-28 16:33:38,2017-07-07 19:46:30,2017-07-21 00:00:00
3d6002f122e72a5d6e07d4c54e79e3a4,b64829ad9cd22c94718e7000539cd318,delivered,2018-03-21 18:59:56,2018-03-21 19:10:24,2018-03-22 20:34:01,2018-03-23 14:53:28,2018-04-03 00:00:00
5d389775a013b9eb8fcdab4cdc1eae1d,1004ffe8679b2e76e70417c5224b71ee,delivered,2017-02-03 16:25:13,2017-02-03 16:35:17,2017-02-06 13:27:11,2017-02-10 10:51:54,2017-03-14 00:00:00
b3d71a2000f053668c1baac73b5fe4d7,331433a5f105c6ecb2be21818b8c142a,delivered,2018-07-17 00:32:45,2018-07-19 02:45:21,2018-07-19 13:41:00,2018-08-03 15:08:52,2018-08-03 00:00:00
c3ec5c70256966fe8951602e15e63495,5679bf4d0900a0e28ce699536c8c3e43,delivered,2017-02-18 14:36:49,2017-02-18 14:50:12,2017-02-21 13:08:05,2017-02-24 08:14:01,2017-03-22 00:00:00
78ed31442f1dba103a38d372eff51503,4f7b2f92ad2feeff85cb8762ba1835dc,delivered,2017-08-16 01:22:45,2017-08-16 02:45:07,2017-08-22 21:25:36,2017-08-31 17:52:43,2017-09-15 00:00:00
2591dc67686367f1aa9b8f09497f8bde,7ea865da6505a5ead00679c077371742,delivered,2018-06-08 19:56:41,2018-06-08 20:49:38,2018-06-11 12:04:00,2018-06-12 11:06:32,2018-06-19 00:00:00
d95dc7171d00d08c5e2c57e693161db7,7b3d05c4caf39a73850b896d45d034c9,delivered,2018-03-03 17:28:48,2018-03-06 03:50:58,2018-03-23 20:48:33,2018-04-05 22:27:35,2018-03-27 00:00:00
cf3953190a955e0f2e4a8552279713b8,fdf2fde76977db18487346f9febd301a,delivered,2017-11-28 18:03:32,2017-11-28 18:16:49,2017-11-30 01:28:36,2017-12-05 19:33:46,2017-12-12 00:00:00
bacfb12b369a42b37e0246c786bf4637,d1ecae988f85309f883f1769e625b565,delivered,2017-07-11 10:15:47,2017-07-13 02:55:59,2017-07-13 17:47:28,2017-07-17 17:19:53,2017-08-04 00:00:00
742bb86f369fadd10d68946fd903aaed,acebd967d532546739f68217c058b29b,delivered,2017-08-31 10:28:39,2017-08-31 19:55:12,2017-09-01 21:22:33,2017-09-05 18:43:04,2017-09-13 00:00:00
d3ba6df689ba5bceee30291f5a28e7bc,12002ccd72a0a43cf74c0a1def33df71,delivered,2017-07-06 07:47:37,2017-07-06 08:03:05,2017-07-06 13:58:16,2017-07-07 20:16:50,2017-07-19 00:00:00
5aca16835e759ea6a7e1d4369d0ce451,9dba33766e5d1426fba004cea912b1f6,delivered,2018-05-15 21:45:45,2018-05-15 21:55:18,2018-05-16 14:59:00,2018-06-06 19:22:51,2018-06-14 00:00:00
6c3a3ae2b1580cb06944870e258eec3e,eb995bc1611b219cad26b592d67d961b,delivered,2018-02-28 14:52:54,2018-02-28 15:12:06,2018-03-02 18:43:10,2018-03-08 15:04:26,2018-03-20 00:00:00
c1e9df16ff9d33f95cd4e24e6e064c38,00a7f9b60493b4b11601b42e5f31eac9,delivered,2018-06-03 17:23:48,2018-06-03 17:30:28,2018-06-04 14:37:00,2018-06-05 21:05:09,2018-06-29 00:00:00
a7c5388d858597ae7ca4e4a1dec8eeca,329a43b53ea6c822baaf29e41c49874c,delivered,2018-01-06 17:56:19,2018-01-06 18:06:42,2018-01-08 19:54:14,2018-01-19 18:16:35,2018-02-06 00:00:00
5bb9511e1d233eedad299acb511799f2,45f294770c10f58eec67ace0aac0cc5c,delivered,2018-04-12 09:55:13,2018-04-13 02:32:13,2018-04-17 01:03:59,2018-05-02 17:26:50,2018-05-15 00:00:00
b0e9f35ef740c711cb29c8d779388062,9c5d4f7696c5995b5f6034a0597c8a40,delivered,2017-05-31 19:20:12,2017-06-01 04:10:30,2017-06-07 13:35:54,2017-06-12 12:08:05,2017-06-21 00:00:00
484bc55c468ac3e8d5ca1ab45b24ff99,3d06c5a21253c48236d840250d9f8a6c,delivered,2018-08-18 01:08:45,2018-08-18 01:29:45,2018-08-20 14:30:00,2018-08-25 01:14:41,2018-08-31 00:00:00
ba6db6908932a9ed2a611c82ef295d37,ba06469dfb61ced36ea2962bf482aeef,delivered,2017-03-20 00:54:38,2017-03-20 00:54:38,2017-03-20 10:20:20,2017-03-24 10:07:38,2017-04-12 00:00:00
1c8c848f0ae6345dce75efde3c535160,4997cdbc9226ecc25242048bb5fc425e,delivered,2018-03-16 20:42:29,2018-03-16 20:55:50,2018-03-19 22:23:46,2018-03-23 03:04:10,2018-03-28 00:00:00
f935cc50d7d3a005676cd1093b419595,f19dd3335ad4682efcefd703e6cdcbce,delivered,2018-02-17 19:38:13,2018-02-17 19:50:28,2018-02-21 19:38:48,2018-03-06 14:39:45,2018-03-26 00:00:00
