order_id,payment_sequential,payment_type,payment_installments,payment_value
08c3c0d49b3cb66764234e0fa980e850,1,credit_card,4,225.71
a2b98e0d4c46ef327bb78d902bfaf7b3,1,credit_card,2,93.29
48705eed276c3080033e79ac60460f75,1,credit_card,4,234.31
19c6408c8c146a18e4fa634340aa5685,1,credit_card,3,76.61
02e7b3980e9984556bb3a764306f3e31,1,credit_card,10,113.46
742ba39f629d08705cf64769ff41dd3e,1,credit_card,4,626.76
2242566da9e4bf1d65f3530015a389e1,1,credit_card,1,120.07
9aa3595de5e0569f4e0762bf2d005d19,1,credit_card,9,92.34
da4b750c427bc88754c6c019045f7536,1,credit_card,9,98.85
38eb881851d90ec36b46d10b81792089,1,credit_card,7,72.18
03bd6f7b95588e476cdef4abb2cfdd0d,1,credit_card,1,57.99
75d356a1c924fad59ba5ed142004e9de,1,credit_card,2,111.89
c7d2e4441e2074bed6ad0cd9ee428f3d,1,credit_card,2,204.43
b0b54e4c452d66681d67e588398ecf7c,2,voucher,1,100.00
0cae3692c0412d717beb36ce3faebcb0,1,credit_card,1,69.94
c1e9df16ff9d33f95cd4e24e6e064c38,1,credit_card,3,31.92
18cc97889312466cc90150237a3e2603,1,credit_card,2,117.26
33d1c541fe62cc7e7de82f1a6f7209f1,1,credit_card,1,96.05
d0735172d1bc5aae5bd8abb3675e6556,1,debit_card,1,82.87
abb9f3409081aa15446fa8ae9add98db,1,credit_card,1,102.47
c7024b0259d1e73df96b2f98d588b19c,1,boleto,1,51.38
eff815e07af90858dc1de0952b153b9d,1,credit_card,3,97.25
d568f094af70874d55d22a89e093fe18,1,credit_card,2,160.77
c10f283ced7431fdfdcc159b12344b11,1,credit_card,2,144.14
9e7298f5bfed83404b628b69f965c94d,1,credit_card,1,28.00
63c92634b4aa9841e6ef2be29bbebd77,1,credit_card,5,72.53
b904f1d4eae5c3b0b494496e96606528,1,credit_card,8,83.55
694e3d121f16bcbb9b4595b6c6ab3baf,1,credit_card,10,2732.06
8f2e84cb21fcbe7e95d12e4f0dc80487,1,credit_card,6,64.82
4d7cba9ac539bd48f7fdde25ccbf3eb2,1,boleto,1,165.70
7892114ce9e8834d860b44a782ef9af6,1,credit_card,4,41.78
8d92a85b0ecdf7d7b3807474390ee2be,1,boleto,1,102.03
ab5f88ecd8bbfe5386a0b5687ee8beba,2,voucher,1,44.53
03b218d39c422c250f389120c531b61f,1,credit_card,5,58.03
0fbebd49386dfce3800986434bc990c8,1,boleto,1,303.19
2c6b178947f5f631ec35f2a04c65c6d0,1,credit_card,2,115.29
1af47f4805c833e818afbc304a27de73,1,boleto,1,182.44
6139a798f92b14ad667f3a8fb8f78c4c,1,credit_card,4,86.92
feb6795b3a5f345c10e8e4a7c6383130,1,credit_card,10,224.10
99c0817d6ecd5fe55d21540917f1f5f9,1,credit_card,1,64.10
5fbe2cf3289a1fade6523b8745d466e8,1,credit_card,2,41.12
9ed5fb43923ff520458d675521c4f9a7,1,credit_card,2,86.81
0c5d85fbd4b20a1d9d5fc6a29e739f36,1,credit_card,1,50.80
c87c029dedce9ae21aa8cd97464af0c3,1,boleto,1,101.06
183f2bb10e984acdee08ad34070ebf69,1,credit_card,2,39.60
fcaae2ec3667a30a9164785ba78306b9,1,credit_card,1,34.00
0c162a9eb881c1a8a2e5bcec41cd2cfd,1,credit_card,2,170.19
fe64ddc89b78b25109183dfb7fbc2629,1,credit_card,2,61.37
f040040c63fb4164125917af2fa6d4b4,1,credit_card,1,25.04
3908808de1bc14e2592cbdd80fd41729,1,credit_card,2,70.03
af7c5cbf4bb52c9f686828ffe06a4f6e,1,boleto,1,82.98
8a1173c84bbf754f61daf556a62fe1ed,1,credit_card,5,192.56
3a1400b5d4dd3082a4bc8a64d66f6d90,1,credit_card,1,65.22
fd0926fd1e8031a9cf228b88589a085b,1,credit_card,1,39.39
3a1b7d917cc04f710c5afdd8fbbabe85,1,credit_card,5,100.82
8a022a9ef01a1c899cd33cff15aa43db,1,credit_card,10,146.46
fc3443668654977029c4cc2ead0cc0b9,1,credit_card,4,301.35
499798fd04e5748ac54b4456d1b7995c,7,voucher,1,25.00
5f82563eed1525084af012688a78398a,1,credit_card,2,71.04
561e6fec91c4b5771dad3f613b72c699,1,credit_card,1,91.86
126da462f642d99483c0691ac474c783,2,voucher,1,83.39
9b9273325c81fdbb834a17e020c6d131,1,voucher,1,89.97
e3b81e11591d22a361bd292adad69ca7,1,boleto,1,32.38
bf57d88907afc221e0eeb3e12da03657,1,credit_card,4,142.05
2de5b68f713b073b77fda04cb4868443,1,boleto,1,59.99
21733cca729d55bc70908258a2e90984,1,boleto,1,212.38
e98f62f167c0c56e1d6e2c852bf04adf,1,credit_card,3,89.46
dba86c0ca2d44138a882ae12b4a12d63,1,boleto,1,53.61
38191a080c6c22b7c4268a2d51a8ac60,1,boleto,1,65.00
eff124e4c7161cdbc3ecd912e716715e,1,credit_card,1,14.78
cfba3ca25a049f8bdf836baa3b8be493,1,boleto,1,57.10
9d525e537711d24dba959b750dd6fbbc,1,credit_card,1,267.00
3749ffb24b4dec6d0cab14cb31e4fa94,1,credit_card,10,213.70
e699db09ff2550edf641974c32caab55,1,debit_card,1,274.08
8557dabbdacec1a9e250f5e70afe1eab,1,boleto,1,60.65
70e1e65e23050b71f1357ebf72506b73,1,credit_card,1,201.74
ba57df46d6c7801e304a57084265bd86,1,credit_card,1,126.44
7f877edba51577b9054e7490ab7469e9,1,boleto,1,35.13
7916e8283be68b0f8c475ec68cf0f333,1,boleto,1,53.34
3756637ed2fc243af380469a2aa5384c,1,credit_card,3,35.72
3a667f6f00042dac8b2259c2b2c78869,1,credit_card,4,45.78
14def5e6b6021ae117c181c039258033,1,credit_card,8,180.46
8e7c39692005bd922dd07d56bd036e87,1,credit_card,3,34.00
dc7be13b2ee660f092e641982b4dfb69,1,credit_card,4,59.33
f88aa9b677553d2e3f0e77b495066619,1,boleto,1,60.41
84d965c9482e83de042bcb2ed7330012,1,boleto,1,202.87
2140193e2b0829d9e294a5b08560a497,1,credit_card,1,63.31
150fb6d066c66925d51a48782deafdfe,1,credit_card,3,72.34
bf77be9e5c844064520fc976a02eba7f,1,credit_card,2,87.64
791de4d00367a315bd14eb6ea519adef,1,boleto,1,98.72
55f48d94df188b3d4f74c9db5396b6db,1,credit_card,3,176.77
2b016617466b3d768cebf616e68a3983,1,credit_card,1,74.74
c4669e882068cc0ade2697ed2169326e,1,credit_card,8,394.52
c2575ff905b5b189ccda375084be2de2,1,credit_card,2,113.48
0071ee2429bc1efdc43aa3e073a5290e,2,voucher,1,92.44
917ca364b9fb9460dee6ea613ee2a5ab,1,credit_card,2,491.36
fb975e889b11a08705d3b2734b626916,1,credit_card,1,47.02
325aaded48f3d27932d49793acc90b9b,1,credit_card,1,31.53
f104033beebfd7e8f12217531c2275f9,1,credit_card,3,157.20
1ffb9dc91fdfd3d86671c5dc2a94dab1,1,credit_card,9,198.47
7a36cd04e45972a421517cb7c8a813f3,1,boleto,1,130.50
53bf51495103abe64e330f5360456ca0,1,credit_card,1,51.09
ad18be9bebe6d2b6b02b38f8da9e08d3,1,boleto,1,174.56
24040647efd179bd506acacbbbabd838,1,boleto,1,137.50
175a79065991e40569812e90232dc38d,1,credit_card,9,880.80
f875abf3cc68933b94d08b4ca51726d0,1,credit_card,1,67.13
4feb155d6d4d8b2ba3191d90655f3b99,1,credit_card,3,39.09
f1462e755e6dad34d26392c0715bfdab,1,credit_card,1,58.13
d95dc7171d00d08c5e2c57e693161db7,1,boleto,1,165.70
7845d9a1a3d511b756a5c2c2352ba770,1,credit_card,3,35.84
47106caf7707ccc0552581877874349f,1,credit_card,3,37.33
733e030acd7fb0584a2e64f9a981e9fc,1,credit_card,6,194.37
cb162de51da6fe9c49b238971804a224,1,credit_card,2,72.14
34fdc362961364d3ff08986ccff2212d,1,credit_card,4,257.45
2e5e827b80515bc21c042a5181e32ec5,1,credit_card,1,42.58
701ddcb0eab1d32958b3638a5e8c4e97,6,voucher,1,4.88
2251c2ae48921e06fee59a7779d9bd47,1,credit_card,1,3.86
0229e66693fbbd736e5022221fc8148b,1,credit_card,3,62.98
d07179898f582cd4b62f9f5328698baf,1,credit_card,1,95.56
03c968d10d8c63bd2388245d02579fde,1,credit_card,5,73.28
9ad89864a2f76f00c0d73d78e7a6aa1e,1,credit_card,5,189.70
3517c4c24184e3c518a1c8319dc60765,1,credit_card,5,141.23
8ebbdbcc79e51da16021583a29f2ee21,1,credit_card,1,171.83
b9dcd29b81f45fd68a5489a381a5a3fc,1,credit_card,10,456.64
192162688f179d526243e303ed01abe6,1,credit_card,10,1075.56
ec9a45db197262577280e38de1889f3f,1,boleto,1,189.33
4b936f52e9d0886cbe8ab2c15fa0a71f,1,credit_card,4,129.32
e40815dcb739e03cb2c06547ef7c3092,1,credit_card,7,507.90
df91fb38017b42722551a94382cb829a,1,credit_card,1,172.13
4fa07e91d7b4f8b191e3a6ab40f14f54,1,credit_card,1,79.62
9edaabce3c4beef5432b6327ade4109b,1,credit_card,5,218.30
6981dcb7b07826f29c65ec408f8aaf05,1,credit_card,1,30.69
76de219e02a69e67c85ab229f27eee44,1,credit_card,1,52.34
c9645496b715730a1a5d07eb97a6bf6b,1,boleto,1,141.48
4d7a365119241cbd17c7afb5b39bb9a0,1,credit_card,10,327.90
fa1ad0a29c6a88101f0eb2e1504eb9ba,1,credit_card,2,116.36
1f440e230578d73badf5afd8bb78c632,1,credit_card,8,327.58
71551c2db02730406edd5839f5e2a53b,1,credit_card,2,223.88
986eb0e0707439d7852369091e0fa8d9,1,credit_card,1,72.76
38e0e9763bb6c91f55550e6d8555c78b,1,credit_card,5,149.13
162b56a349cbc23e6ff66357119607d1,1,boleto,1,58.09
caf07fcb4e0d35fb5e9f6e3eeb294ada,1,credit_card,10,119.48
001dbc16dc51075e987543d23a0507c7,1,credit_card,1,87.90
28a90e83ad0833466ffd4c3fd14379aa,1,credit_card,1,69.48
e138a14b6a413d7a17ff420a130b2759,1,credit_card,2,408.90
8ad90551f6c31bd81ee660c78c7250ca,1,credit_card,1,131.06
762accd1f919295f51f3b39e314cee12,1,credit_card,7,154.73
d84ce4acc4a19690d7a7b6f5df4d3023,1,credit_card,1,204.06
95d8c6b4c0b7c33f86f75fa4e0a74594,1,credit_card,3,322.89
0a2798cd0ba9166659c07e35ef5eb817,1,credit_card,1,134.76
51e284ce71f96710652ab6d5da30fc09,1,credit_card,5,223.14
eab0944c40c304c769e5c24309caa8cc,1,credit_card,3,48.62
f3f075558b483bc41012c816ef977100,1,credit_card,4,305.63
c900c2a8fb7c9834925f3110fd7ed231,1,boleto,1,77.69
cd63595a31d3717ff7ea9a0b041104a9,1,credit_card,1,78.84
29d99fdabd0cb6b4e9d82f2f38c04a5a,1,credit_card,3,113.86
4ef685e6dcade551ce14cb3783ca664d,1,credit_card,3,215.05
d7c320185a2f9b32f5e2370ff3f8bd64,4,voucher,1,0.20
be73d4698f2f4939662dd7788cf3dad3,1,credit_card,1,45.00
c5bdd8ef3c0ec420232e668302179113,1,boleto,1,54.20
cb303e4e397e2a02fdaca20eabe8dba9,1,credit_card,1,127.92
33cd2b3de2ec32a78518fd9a66c98641,1,credit_card,1,27.68
0b710815eacb6ac13165d4cf70dbd5cf,1,credit_card,1,67.63
9725a1c59138f30c5dba936ca3a2de34,1,credit_card,8,107.99
924d24dd7c6de024d96e25d4812d65bd,1,credit_card,1,89.39
987b7884b5b6e23a2b4d35d8213815a2,1,credit_card,20,488.58
7cbc58346dce935abff14a7c5a0488f5,1,credit_card,6,137.67
e2e62108a0daf44573986d823484239a,1,credit_card,4,48.06
05147da86ae779803eaa2a5480010af9,1,debit_card,1,17.29
736401dfe860545394d24b098b2728eb,1,credit_card,4,46.04
656a18a8006d264fcc120edf67a4e98c,1,boleto,1,102.93
31ad4814ceda6fbaf80287df5e35073c,1,credit_card,3,175.82
0faccee831e15bfa7b6b1bef3eeba735,1,credit_card,4,42.85
54ac5ed66a8b2c74a3878d90d805f367,1,credit_card,1,54.42
f01bca7e8e6bedab1bbcee4ccddca238,1,credit_card,2,176.26
9f42ba3ab7f23f1ce0a717cfc841a9ab,1,credit_card,2,41.09
dcc529ac8f2824f74ffa4a42dcec638c,1,boleto,1,67.91
a9a71d9344772c405bfeb378bc587215,1,credit_card,6,92.80
1f7db95b8fd2c7432d59242430cb2163,1,credit_card,1,90.88
1a64643317da0457d3f145fab8734b22,1,boleto,1,79.80
82c997b659ae33d1e56c30e028bd7591,1,credit_card,2,36.15
f61d0a25c102875f482d4ead106e18b1,1,credit_card,10,169.67
e52c9dfec957c503bed5d050a39c740f,1,credit_card,2,149.15
158745a153fbab78119f6c57c38c5306,1,credit_card,1,46.86
885f4f4ae28b4914c99d01be5bf570bc,1,credit_card,1,32.77
ad818323f40e1a353eb3a3874d138c51,1,credit_card,2,191.40
52628d72feaca84428e9d902d3985605,1,credit_card,3,96.67
3c75e106ed38695c5bbf7fe5ab77a851,1,credit_card,1,71.68
d20d521427100e96eb0298afc19d97f6,1,credit_card,3,159.39
bbe9cd550cedc72e9c9ea15fe13bb91b,1,credit_card,1,31.99
942c437934a994c52629e74e23787f26,1,credit_card,6,391.83
501b6d9a20b143063d1711970953fcb0,1,credit_card,1,67.43
758c8ff64cc233c51b12159bea040efc,1,credit_card,1,302.35
a9240539eed71e70690ea5a026f9f419,1,credit_card,1,35.79
8d771479430ddcc5431d2ef4aa207204,1,credit_card,8,86.15
d8fdddcd258b88c4919c52ce44756a39,1,credit_card,1,44.00
5e41372dfed214a973d082c2ba36e9a1,1,boleto,1,63.88
320663ce04c21d3c2df2e5097f90695a,1,credit_card,5,261.72
e39fab126fb47dd2f1a47b2af6422bc5,1,credit_card,1,34.09
097c6926697b318e2e49c0d92843211a,1,boleto,1,220.20
2ec63bd84c4e873ee8bf8786f4942673,1,credit_card,8,189.90
5124343628b2cd43d0980ccc67353226,1,credit_card,10,864.60
8d994f4a7b065361eaddea05bd528909,1,boleto,1,42.18
b11b5fa23629054214fa15a68c0cfe73,1,credit_card,6,308.13
d7a903a05d84644e6e872b9c626d7fc6,1,credit_card,5,164.46
7e5a1d0e245d9956f8919244b11a1da1,1,credit_card,8,643.90
1d5cf40416bcb8a9d98d2f759f9f1839,1,credit_card,5,128.60
01f216b447564f9ea791b521db577ccb,1,credit_card,2,74.49
2d2bd0487565c23b4bcc0b29a41da55a,1,boleto,1,121.99
e742341b8b6bf5a833c52f7c607f6b69,1,credit_card,2,154.05
42c58d1a5434d2675b7835a9e8a26dda,1,credit_card,3,61.12
79f88e060632989f23cae0e00e7381ef,1,credit_card,1,37.38
a3115f34be015286911b92beba41be5f,1,credit_card,4,300.31
66bc92ed85c6ab828e10ff0cd1c5d026,1,credit_card,4,102.29
e28fe1201ebd15ccbbe9d7e18db98c31,1,credit_card,8,208.88
126b56e36148dafa96b5705c766ab2c0,1,credit_card,10,1284.25
86a8dda933d2f5ead748b61f816fd181,1,boleto,1,99.65
2e931584519b7ebc7b1a445a4f7cd8f1,1,credit_card,2,175.79
747674a4b8b96ff3a901d54e528c9059,1,credit_card,3,112.10
0e71d62394f9b03218e1138af6b664e9,1,credit_card,6,302.64
89ab5609dfc901cc9824e0a62cbefe59,1,credit_card,4,248.85
4b7c1bc59d4ec725d8530c19ec09b06f,1,boleto,1,114.77
73e675969b9e5495c9d1c8d4b3b21e1e,1,credit_card,6,136.50
736eb87a85959d07f8b5cdc5f8e7187f,1,credit_card,1,40.78
642bb05feac1a0177c93210d0553e8e4,1,credit_card,4,41.88
a9bfa8db74ad27be5debb246e95a5ea1,1,credit_card,2,317.10
13134fe6dc043430a875ece99381223b,1,credit_card,1,88.58
b243fa91a6213ff97cc5ebdfb8e30a65,1,credit_card,5,60.62
653fb84a9e7359c05777a5332a48a876,1,boleto,1,84.23
8a6687e2edd62edc2b9c1de51234bd98,1,credit_card,2,196.92
c0d51e9a78ec5b240836342d1ada7d1c,1,credit_card,1,105.97
499798fd04e5748ac54b4456d1b7995c,4,voucher,1,20.00
f9e3402be5a5ea63344347582ca9f45f,1,boleto,1,164.70
d0ea854aa5d2827dc112df0048f817b2,1,credit_card,6,76.86
2b7737f7accfb9e2ee360963a202eaf3,1,boleto,1,89.03
4a514eb755fe5187e79bb4765ba82d51,1,credit_card,2,279.12
3d80d12c0beadfcdcf2b4df407112f3f,1,credit_card,6,79.51
3029ae44ec91ac6c793566e668db93cd,1,credit_card,4,136.14
f79a31ab5cdfb67808fb8e27005ffa52,1,boleto,1,101.51
8ef7f8c19a00b45667841442d36ad903,1,credit_card,7,157.30
6eb2a690131ac9952365adf622793a1e,1,credit_card,5,398.88
47deff0f69fd02d0085bd77d6c9c0181,1,boleto,1,141.94
e32cb2b7845ddbc8322b670ff7604fb3,1,credit_card,8,166.62
f8470371533c258e0a16d3406dd43859,1,credit_card,3,208.07
340f19321c9eaa5865ffcd8f90e7530d,1,credit_card,1,75.53
0fefd780aced50487fedea40b67318b5,1,credit_card,1,73.34
8bd792653995ae5a2e101887d982b39a,1,credit_card,1,162.55
408bba49e507e2efa9fbb77966ca4697,1,credit_card,6,178.78
77b3eaf9da4cd4bce3eaad2547ffda7e,1,credit_card,4,173.86
f7541ffd5bcc27d83193554028f9127c,1,credit_card,2,288.06
660e589af9553d75506968867c922d91,1,credit_card,1,368.69
45623f1421557207f2d93ca576418a4e,1,credit_card,5,54.04
d29389c3c21bb08880e15429748e5ff4,1,credit_card,1,104.08
2b0a897dec5e098d39a6aad719ed97a9,1,credit_card,4,97.74
00750f68bb64537034e93554c64b41b5,1,credit_card,4,137.16
5685548b79358ab0ae555e21ef9cb4ea,1,credit_card,6,234.33
9142a3c29501af1e90aa7eea2a6949b3,1,credit_card,1,133.90
29f5eee55471690bb64be28bdbb7f11e,1,credit_card,2,66.69
3d5ac3886057103d59fc294cef2677e6,1,credit_card,3,37.60
7a36f62bdb082d4acdfb07a8e0c7f0ee,1,boleto,1,23.82
ea72009e972388b2881aee7fd39a094a,1,credit_card,2,152.61
1629176e313470cd1d1bc811b4695065,1,credit_card,1,36.78
1400d6665ba7f18ed06ea15ab083203f,1,credit_card,3,45.40
9eb625cb452456dcf60ac5b2ce2ed445,1,credit_card,2,100.25
d2733958b49450e568a7cda310ac055b,1,credit_card,10,1014.99
f83a0ce66c457dfdf564dafa364ae1d4,1,credit_card,1,66.26
fe563d119bfc3fde7ce511e31594507c,1,credit_card,3,193.37
c39fdd3fcd0af98b287d3c9732a7eb38,1,credit_card,3,38.09
25dae1a0efc5bba5a14622eaf552ad78,1,boleto,1,128.09
2b9f8ad9f32e83a7cc84270f04858de6,1,credit_card,1,67.89
f20ad794a21ea34c982e74ec18f7aaec,1,credit_card,2,75.17
bf9d705db9fe15b5bd6a0a35c3e3365f,1,credit_card,1,131.35
244e91c4c416908e17829094e3eb7aa6,1,boleto,1,42.46
701ddcb0eab1d32958b3638a5e8c4e97,5,voucher,1,7.17
dba140d12592fdc150bbeed0f7f1a32e,1,boleto,1,65.11
ee7f4e0a5223e51719a98941129bbc24,1,credit_card,1,35.51
f2e62e5ce667ba626a17ef195d775796,1,credit_card,3,38.13
3a0bae7f6e06392212474608b9093e00,1,boleto,1,86.73
96a2b5167187b3cfde60cd245d421132,1,boleto,1,48.22
614c0b4b5169af9eb895bc8aefe5a418,1,credit_card,1,33.71
ec38e40a750810e337a528576f0090e7,1,credit_card,2,102.81
0e64431c08745e9d2d789b9e6c8acf0f,1,credit_card,4,46.78
be01aa43cde592a2cb281cb5d36359d8,1,boleto,1,30.78
8bef37e0a778afcdf32118f376beb9de,1,credit_card,1,58.74
5c0d142e02002952ffe6ae4db1b02baf,1,credit_card,3,97.03
693d0d4622b8c4324e34ae71fe19a58f,1,boleto,1,28.34
1489856fc5e3169af6b06edbc1aeb1b1,1,credit_card,8,387.90
1d4fef737d9b6c214e13e92ae014018f,1,credit_card,2,314.66
2bd6a9cea9df97f5f2d0717bb6307f32,1,credit_card,1,53.90
0d522996b29429a46093cbc004e8f29d,1,credit_card,10,314.53
2fd573eea535b447eea60a9b4aa2603d,1,credit_card,3,243.51
4f0b7853ed43ab1a2dbc32c3c2b17da2,1,boleto,1,36.72
dfd71e944918d4442a05232a620087cc,1,credit_card,2,68.35
ef5025f48c69b9d957744cd6d6f9b662,1,credit_card,1,37.09
f0b2f79f97e12f27b91c3570c725a81c,1,credit_card,10,180.31
904bb8d83ce0a924807b5d34e698a439,1,boleto,1,366.08
7ef1da1730f64df72be4189c5ea58c66,1,credit_card,6,63.52
dd1240d12bb27a5516e0bfe172c26d0b,1,credit_card,8,249.95
2b6e532558903184200ab657802e5ae6,1,credit_card,5,253.79
1d80070bfe715fe0b628207297d72eaa,1,credit_card,6,305.98
85f8ad45e067abd694b627859fa57453,1,credit_card,10,1961.00
6eafb3047f5d0c7cadeec9d129f0e4d0,1,credit_card,15,211.88
242ab4ce744f666fcffbc5d7fed8700d,1,debit_card,1,68.63
d6229aca790acb92366c9888f1e0c181,1,credit_card,6,327.70
04082ed3fe3aa0b4af00796e94ead6ba,1,credit_card,6,139.01
0b1e77ab8db5ec5c6af5514bcdf20240,1,boleto,1,122.78
fda140e135ccab872e95fb03e76ba27a,1,credit_card,1,76.98
c536b6b70c5e68d35e68e55e95d873f5,1,credit_card,2,128.02
e9ccb8277ecd5374b5a0532b5ee47f7c,1,credit_card,9,159.94
4c96e6cd1329471164e71b76d8ac0619,1,credit_card,10,176.02
8b2fb881ec8d04ffa5bc7a27833ad984,1,credit_card,7,182.62
6386b8aabb7f032b77475740cb035e86,2,voucher,1,100.00
e003d94282e5f1e45760dde794a8a173,2,credit_card,7,75.79
8376f6035204b549b6bae5c4a7aa5a44,1,credit_card,1,73.54
45234e26d8f4a497d57ba385398874f8,1,boleto,1,229.79
5a37429384be05ca14780e4989543688,2,voucher,1,54.01
0c91f244ab45cbe4383163d46635b442,1,boleto,1,37.37
2ec517892d22fd59d39b4cfa2a69637b,1,credit_card,4,148.20
18b33f2430f136a8deba8893596a53da,1,credit_card,5,196.66
269ad8edf5c7dd6bfbe01dc68832f6ce,1,credit_card,2,96.15
b6f7267c5de549e8079e23367dafd3a1,1,credit_card,3,32.69
4726bb2be36557009e1f231af49916e0,1,boleto,1,24.84
0ea01a9be52b4c9fdd44188e854643b8,1,boleto,1,107.35
0f637da50b3c7da105d5a5c6579110d7,1,credit_card,9,96.35
c0e194a5482be6d94f4dff49e935b811,1,credit_card,10,148.15
788dadfe475fc16d5e7562f1a5fa8e82,1,credit_card,3,133.08
091bd68043b7a721b0d82b5ff36304fa,1,credit_card,9,104.70
f15c4b4b43ba09c074b6eddcf72a902e,1,credit_card,5,123.52
5bf2faa0ca6a4d0baff82907f7495f79,1,credit_card,1,107.54
c91097c936cb64d71ceee3f0d99927ea,1,boleto,1,281.32
318cbbe8d7e81a3901639555be1e8041,1,debit_card,1,84.28
123eb6c42fb774382bf82e6a332af592,1,credit_card,1,37.27
aa04ef5214580b06b10e2a378300db44,2,voucher,1,250.00
1d4915fcba7b140e7a82379ded2c76d6,1,credit_card,3,128.80
899da82c1aeee8fe315db6826cd9a5ee,1,credit_card,3,147.37
a59a15e4b6085c752d338431dc68d464,1,credit_card,1,195.13
e35a9e312880dfa98135b6a97237b272,1,credit_card,1,64.46
1a4bf675df415785d3d9b3f3521988a7,1,credit_card,1,87.90
de2076727d0a51dfe4889b9cf85198e6,1,credit_card,1,27.38
9e5c76fbc358dc58156586a03f9fa07f,1,credit_card,3,286.65
d9e85a628a68f162d46b273ae52d0119,1,boleto,1,94.21
8d00e06d3fa925f408fd286f9805a765,1,credit_card,1,123.74
4ec3c9f805653722ef9965b81ffe924c,1,boleto,1,41.89
632ba34265b5449d1f742d24cacf1208,1,credit_card,8,267.27
a43036834338e7cf3242e7c2a47dec7b,1,credit_card,5,72.67
97f0469c4d923101d383461947f575bd,1,credit_card,7,180.93
421deffec215845f8632fb3543789f86,1,credit_card,1,103.69
b409363b150c3fc8fe6dddae1bceb1d3,1,credit_card,1,55.79
419de35b9f49a3e9822b8f09116cdea2,1,credit_card,10,968.88
6b8a03d40f75b75ec65ed5ba13d80f95,1,credit_card,4,1482.42
3786374eb6f56d00e96bf7511002cd00,1,credit_card,9,643.19
cf3953190a955e0f2e4a8552279713b8,1,credit_card,2,24.77
44569e91b30111309ef6cdca8bfaaca9,1,credit_card,3,237.00
e1019f2695c5dab494b7efb92c9a0b6f,1,voucher,1,32.96
71e65504647428c80f14efcc2a85f666,1,credit_card,4,137.60
3498a243e9fe88c9c4ce97bf7fa4617c,1,credit_card,1,28.64
0e79e80abdb81ad5003ede1e8d4ef4e1,1,credit_card,5,135.77
a67d6881ec08b5e0258c05357bce8516,1,voucher,1,59.00
90e5ad6118ea4ea07eb9de3aa9c698d2,1,credit_card,4,91.78
34d0b73ffe40c22d8537270e7ffe7517,1,credit_card,1,33.01
67c98ded9839fea6b6482d1341517e40,1,boleto,1,77.51
0f28dea25f498acb1ab8d7f947c2ceaf,1,credit_card,1,15.63
61e94ee01643283937897275a00ed8ff,1,credit_card,2,165.12
4392f572045f074cbfacbb5757ac5405,1,credit_card,3,38.94
e0ff4f042465bf3a83ab05b537d1c90e,1,credit_card,3,77.23
32f0db75abd9599736ef815f021c684f,1,boleto,1,504.51
1c366a6fab2801f8b19036b3fc66ef17,1,credit_card,2,105.18
0e4b1ee38c10f79bb6eaffa7c60ae724,1,credit_card,1,317.40
37a7c67354a15ed78011b5e51306b221,1,boleto,1,168.51
aeb280e267d4fcf5e2c8da2cbd0ef890,1,credit_card,2,28.59
3453b206c6aec2e9dcb09d2cea15e7cb,1,credit_card,1,13.41
5baeaa8bec54f12f0aa0ee4b4d285cf9,1,credit_card,5,107.06
38a5a268ed9f84995c960ba876ab6952,1,credit_card,8,197.52
25eac842862525f18a083c6edf1929a3,1,credit_card,10,1783.70
cf91dadab9111371ef3973e8febe8d3e,1,credit_card,6,92.34
8349ea058481bb2cd229288e7e1a9055,1,credit_card,10,340.49
77ae79f517b55536c4be2d6953ef30af,1,boleto,1,290.37
c57cf7b41f793c7c74b7e51f236eb57f,1,boleto,1,77.94
74962a666c603a2f294a4f3846ae3b40,1,credit_card,5,257.56
957835fcdd687e80443310e35eb113b9,1,boleto,1,57.43
c672b98a0a2c7259aefae3ac12397137,1,credit_card,8,247.85
b5eeec1b045b05d3e3010ef57120a8dc,2,voucher,1,20.84
bb90b02637daa6d6ea968529eed50699,1,credit_card,1,307.68
853927b32b0ebc007ece729a314338cd,1,credit_card,3,214.05
43f32db0dedd975e294e98ce23b24661,1,boleto,1,1937.64
490f9c9fc86a9e753c5729f7119e84d7,1,boleto,1,43.18
e03758edc76b636006eb8f5bd648ca90,1,credit_card,8,236.28
fbee80ef6891c144af8ff9dc788aaa89,1,credit_card,5,58.74
d6b1ddf39835687468c4477c1aa9cba0,1,boleto,1,38.95
f2dd5f15184c73c0d45c02941c7c23d1,1,credit_card,1,91.92
ec48402bbc28b1e4f252da4031bd502a,1,credit_card,5,397.03
f58d7e09ece55d81aac40b317757069e,1,credit_card,1,631.41
0a2902af9ad58b25df153a4e743b5db9,1,credit_card,10,200.91
bf99c65e08505b49813ebded6969d109,1,credit_card,1,38.14
e9c1cd6b45624aa77cf10be70487d8e8,1,boleto,1,174.26
0b1290e557f053467333ff365790c5a4,1,credit_card,1,59.36
7bdcc57ef2c5e733958853f9667a2c9d,1,credit_card,6,156.33
7ec1a2c6522b9fcb54c68a4f8ff6f331,1,credit_card,4,93.11
c9a088f0077de94d4b7e57e5a234cea8,1,credit_card,1,82.13
1f2c730715e25c512d5beee0f697bedb,1,credit_card,6,66.34
cfe4b206b7a8acf6ca84fb710d61f968,1,credit_card,4,210.63
e003d94282e5f1e45760dde794a8a173,1,credit_card,4,49.27
