seller_id,seller_zip_code_prefix,seller_city,seller_state
34056b8b55c1775a22af2331670a799c,16304,penapolis,SP
bd1d49a326abfa9b1036772e40445430,17017,bauru,SP
6861de0f40cacb0602e473c51639f980,80420,curitiba,PR
c9c7905cffc4ef9ff9f113554423e671,06871,itapecerica da serra,SP
abc015ebac1d283a323ca9db35ede4b9,14055,ribeirao preto,SP
00720abe85ba0859807595bbf045a33b,07070,guarulhos,SP
75d34ebb1bd0bd7dde40dd507b8169c3,41820,salvador,BA
e5e33c0d8e7e002f398f5dc4cbbb338f,17032,bauru,SP
8f54d64f28a993550aa7943f12572959,35160,ipatinga,MG
13074f016982ff2bd6c58ced8682f000,95705,bento goncalves,RS
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,13380,nova odessa,SP
57e632711dec9ec14ca7546769483e7e,88372,navegantes,SC
cb3dd9ce66268c7a3ca7241ac70ab58c,03028,sao paulo,SP
9906e7aa42a3c067b7c9a564d01c4320,87065,maringa,PR
1f1bb1f0859883505541bdd6606193e5,02124,sao paulo,SP
4200ddf1967c5e41e48db62bc6d4b5ac,09710,sao bernardo do campo,SP
ed9eef5be0992d413d251fadba1a410d,13845,mogi guacu,SP
c847e075301870dd144a116762eaff9a,38022,uberaba,MG
1025f0e2d44d7041d6cf58b6550e0bfa,03204,sao paulo,SP
891071be6ba827b591264c90c2ae8a63,03872,sao paulo,SP
dd58ee93286b0821565574c570e9e1dc,81650,curitiba,PR
827f8f69dfa529c561901c4f2e0f332f,81880,curitiba,PR
59fb871bf6f4522a87ba567b42dafecf,03655,sao paulo,SP
a1043bafd471dff536d0c462352beb48,37175,ilicinea,MG
92eb0f42c21942b6552362b9b114707d,03504,sao paulo,SP
09883d9ab71c8fe8a9bfc7fc3075b07e,08180,sao paulo,SP
6bbcb8924baf70b7fe2fe2097e8cd407,89031,blumenau,SC
2709af9587499e95e803a6498a5a56e9,03813,sao paulo,SP
725c32fa80c2faacc4fc88450d27314e,03320,sao paulo,SP
e8b3a3a38279a82f0e5d006d5e5b7d2c,87230,jussara,PR
b17b679f4f5ce2e03ce6968c62648246,14090,ribeirao preto,SP
a1474fd46fd3430168f7ec202da39408,83321,pinhais,SP
bce6a5ecf98e99fd2a8868b15c51f04b,07180,guarulhos,SP
0db783cfcd3b73998abc6e10e59a102f,11010,santos,SP
f307937c1bb287c3efc2a514b94b0d1d,38183,araxa,MG
b76a1f8356322f12529c37b67d5c96c2,11015,santos,SP
431af27f296bc6519d890aa5a05fdb11,14110,ribeirao preto,SP
0be8ff43f22e456b4e0371b2245e4d01,04461,sao paulo,SP
1835b56ce799e6a4dc4eddc053f04066,14940,ibitinga,SP
e48b04bf1aa1ef711caebeb7aede6180,80240,curitiba,PR
c273175f7c6c80fb02f051e2fc6d0d72,05849,sao paulo,SP
382229d1e840115ffe3dbf5ff460e417,23092,rio de janeiro,RJ
5c243662ce92d84573bfaff24c3e3700,03702,sao paulo,SP
ab3e0c171fe84a7ba7de130f19cfb485,86690,colorado,PR
fd386aa7bed2af3c7035c65506c9b4a3,04208,sao paulo,SP
41c2bad7229b0c25e6becf179ebf63ff,59020,natal,RN
4559697a8f7e637227c2eeaed843baff,19029,presidente prudente,SP
42fa4ee7240e9b8eb4576358ec142ba7,95012,caxias do sul,RS
7ecd59e5e20407131822c1a68ac59c1f,70719,brasilia,DF
e8f6dc8e6a1dcde89d20e3995c8d90b3,03476,sao paulo,SP
81a1104df0f08b59c68aa5b03cfe398e,83020,sao jose dos pinhais,PR
750303a20e9c56b2a6bc45cdce0b897d,74333,goiania,GO
f8db351d8c4c4c22c6835c19a46f01b0,13324,salto,SP
1838dd9b8977065acf51d95e0053ea7a,30882,belo horizonte,MG
1b8b75e227c9a9c100d0c210fb6176ce,05468,sao paulo,SP
39d54ff918774174706fb065d7f9dc07,04243,sao paulo,SP
5b33b527da3c5b969cc99dc435cad09a,87702,paranavai,PR
1ca7077d890b907f89be8c954a02686a,06506,santana de parnaiba,SP
d566c37fa119d5e66c4e9052e83ee4ea,04131,sao paulo,SP
2b3e4a2a3ea8e01938cabda2a3e5cc79,04733,sao paulo,SP
e333046ce6517bd8bb510291d44f0130,18950,ipaussu,SP
5a413ade68e8f8d93071a7f52a64cb9e,03679,sao paulo,SP
9535a841eecebed61a9fb1ac1cbb5597,01208,sao paulo,SP
83e197e95a1bbabc8c75e883ed016c47,25900,mage,RJ
270297ead4c65a6cd2593960d2af6b21,04696,sao paulo,SP
fa14641f57b655e933124a9ea49cd7a5,01310,sao paulo,SP
70a12e78e608ac31179aea7f8422044b,12327,jacarei,SP
c1ed9e3daf6154542826a6996af0fb8c,88308,itajai,SC
fb3cfbc8a86f5d7fbb4d36b8df63f60d,21825,rio de janeiro,RJ
7c51de0ab286204ce75ff42bf7c10d92,88380,picarras,SC
ff063b022a9a0aab91bad2c9088760b7,09171,santo andre,SP
82bd0703a4aefd6b599e5bfdaed378fb,17510,marilia,SP
beadbee30901a7f61d031b6b686095ad,07097,guarulhos,SP
7139dc5186aa238b006e066d8fbab2e4,13901,amparo,SP
d94a40fd42351c259927028d163af842,37443,baependi,MG
6288c69c4ce638e59925e59193f98b16,09010,santo andre,SP
2bf6a2c1e71bbd29a4ad64e6d3c3629f,28615,nova friburgo,RJ
7c4618c82226628831613e95e9c22f44,18136,sao roque,SP
06579cb253ecd5a3a12a9e6eb6bf8f47,04007,sao paulo - sp,SP
612a743d294c27884fb7b80d2b19ba35,80620,curitiba,PR
46dc3b2cc0980fb8ec44634e21d2718e,22240,rio de janeiro,RJ
81f89e42267213cb94da7ddc301651da,19063,presidente prudente,SP
58f1a6197ed863543e0136bdedb3fce2,36407,conselheiro lafaiete,MG
165fc07beebdcb6190fba8a06db2a449,87015,maringa,PR
70eea00b476a314817cefde4aad4f89a,13250,itatiba,SP
c840d3fdbba0790404fdae73d253b253,81530,curitiba,PR
9cad4b68bb993ee401a3c5aaa2bc26dd,16200,birigui,SP
7040e82f899a04d1b434b795a43b4617,01026,sao paulo,SP
d66c305afaec317ebee552073a674429,33936,ribeirao das neves,MG
66922902710d126a0e7d26b0e3805106,31842,belo horizonte,MG
32f1bb9dfa65bc7df5c0d9d95a616be4,04705,sao paulo,SP
7d456afc660226829370f3173d14520c,08820,mogi das cruzes,SP
1900267e848ceeba8fa32d80c1a5f5a8,14940,ibitinga,SP
08d2d642cf72b622b14dde1d2f5eb2f5,17512,marilia,SP
0e982cff76cc0579f632cea8a0e38c9d,88316,itajai,SC
d5ba419e26d246a0719437cf37d9b46d,03437,sao paulo,SP
15aac934c58d886785ac1b17953ea898,29480,muqui,ES
0b36063d5818f81ccb94b54adfaebbf5,89255,jaragua do sul,SC
87b740daf17b5d1be335a64164ec6842,08615,suzano,SP
31da954dc0855f2495c6310f70a2f931,13601,araras,SP
17e34d8224d27a541263c4c64b11a56b,14085,riberao preto,SP
e2aee0892199b1d92530e371abd825bf,86600,rolandia,PR
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG
ec8879960bd2221d5c32f8e12f7da711,13253,itatiba,SP
586a871d4f1221763fddb6ceefdeb95e,90630,porto alegre,RS
2493dc3f20131696a0ecdb9948051a8d,71065,brasilia,DF
06df0c10d34e459d9672bc77388742eb,87045,maringa,PR
d8b8f2cf9ff6ba0389072541cb42498c,73813,formosa,GO
9d5a9018aee56acb367ba9c3f05d1d6a,74930,aparecida de goiania,GO
f9244d45189d3a3605499abddeade7d5,03029,sao paulo,SP
198c7ea11960a9844b544d9bcdca860c,37590,jacutinga,MG
daeb5653dd96c1b11860f72209795012,31310,belo horizonte,MG
5145090ab595c0d0b8557199f5701fbf,82900,curitiba,PR
ea67327e24487bdfac5fbfa37ea124df,14940,ibitinga,SP
c70c1b0d8ca86052f45a432a38b73958,13186,hortolandia,SP
9e6967d3cf386d284251784b18ccb485,09550,sao caetano do sul,SP
f8201cab383e484733266d1906e2fdfa,88137,palhoca,SC
